order_id,order_date,customer_id,product_id,category,region,sales_channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,shipping_cost,profit,payment_method
ORD108451,2025-02-22,CUST10949,P214,Electronics,East,Direct,Returning Customer,3,9674.5,0.0,29023.49,6385.17,64.29,22574.03,UPI
ORD105523,2025-02-22,CUST19720,P792,Fashion,West,Organic Search,Returning Customer,1,2629.48,0.1,2366.54,999.2,143.96,1223.37,UPI
ORD107198,2025-02-23,CUST19580,P236,Books,South,Referral,New Customer,1,523.21,0.2,418.57,156.96,193.06,68.55,Debit Card
ORD106154,2025-02-23,CUST19870,P765,Home & Kitchen,East,Direct,Returning Customer,1,5410.5,0.15,4598.92,1514.94,138.37,2945.61,Debit Card
ORD102953,2025-02-23,CUST10292,P896,Fashion,East,Email,New Customer,2,2044.18,0.05,3883.93,1553.57,133.88,2196.48,UPI
ORD105420,2025-02-23,CUST19371,P892,Home & Kitchen,South,Direct,Returning Customer,1,6609.47,0.15,5618.05,1850.65,181.34,3586.05,UPI
ORD107004,2025-02-23,CUST15098,P301,Home & Kitchen,North,Social Media,New Customer,3,4793.97,0.2,11505.53,4026.94,167.96,7310.64,COD
ORD106479,2025-02-23,CUST15423,P276,Electronics,South,Organic Search,Returning Customer,2,22549.32,0.05,42843.7,9921.7,52.2,32869.8,COD
ORD106377,2025-02-23,CUST13749,P630,Sports,East,Paid Search,New Customer,1,3804.62,0.15,3233.93,1217.48,87.04,1929.4,Debit Card
ORD109246,2025-02-23,CUST16703,P328,Fashion,South,Paid Search,New Customer,1,2847.84,0.1,2563.06,1082.18,214.21,1266.67,UPI
ORD106019,2025-02-23,CUST17977,P499,Electronics,North,Social Media,Loyal Customer,1,18103.21,0.25,13577.41,3982.71,192.6,9402.1,Credit Card
ORD105958,2025-02-23,CUST17490,P627,Sports,South,Direct,Returning Customer,2,2507.05,0.0,5014.11,1604.51,42.72,3366.87,Credit Card
ORD108846,2025-02-23,CUST14236,P357,Books,South,Organic Search,Returning Customer,2,883.03,0.2,1412.84,529.82,154.37,728.66,Net Banking
ORD106218,2025-02-23,CUST16416,P756,Home & Kitchen,West,Paid Search,New Customer,2,4213.04,0.2,6740.86,2359.3,78.39,4303.17,Credit Card
ORD105204,2025-02-23,CUST18023,P905,Books,Central,Organic Search,Loyal Customer,1,650.94,0.1,585.84,195.28,133.35,257.22,UPI
ORD109950,2025-02-23,CUST14485,P110,Fashion,South,Organic Search,New Customer,2,2312.44,0.0,4624.88,1757.45,220.88,2646.54,COD
ORD105396,2025-02-23,CUST15872,P767,Electronics,South,Paid Search,Returning Customer,1,22938.35,0.15,19497.6,5046.44,198.03,14253.13,COD
ORD102680,2025-02-24,CUST19018,P743,Home & Kitchen,Central,Paid Search,Returning Customer,1,6747.15,0.1,6072.44,1889.2,129.0,4054.24,Net Banking
ORD101259,2025-02-24,CUST15042,P971,Fashion,South,Social Media,New Customer,2,1541.37,0.15,2620.33,1171.44,190.61,1258.28,UPI
ORD106020,2025-02-24,CUST12495,P299,Fashion,North,Social Media,New Customer,1,2607.89,0.0,2607.89,991.0,83.95,1532.94,Credit Card
ORD100974,2025-02-24,CUST13890,P414,Electronics,West,Direct,Returning Customer,1,26265.81,0.1,23639.23,5778.48,107.88,17752.88,UPI
ORD108493,2025-02-24,CUST10919,P768,Books,North,Paid Search,Returning Customer,1,477.65,0.1,429.88,143.29,179.63,106.96,Debit Card
ORD105727,2025-02-24,CUST11931,P886,Electronics,North,Organic Search,Returning Customer,1,22554.05,0.1,20298.64,4961.89,76.96,15259.79,UPI
ORD106463,2025-02-24,CUST11108,P930,Home & Kitchen,North,Organic Search,Loyal Customer,2,5279.3,0.05,10030.68,2956.41,125.54,6948.73,Credit Card
ORD107184,2025-02-24,CUST19526,P770,Home & Kitchen,West,Referral,Returning Customer,1,3590.64,0.05,3411.11,1005.38,179.91,2225.82,Debit Card
ORD101638,2025-02-24,CUST17971,P183,Books,North,Paid Search,New Customer,4,313.37,0.1,1128.14,376.05,246.06,506.03,UPI
ORD107019,2025-02-24,CUST11411,P327,Beauty,West,Organic Search,New Customer,1,1361.98,0.05,1293.88,572.03,46.61,675.23,Credit Card
ORD105126,2025-02-24,CUST12857,P819,Fashion,Central,Referral,Loyal Customer,1,2116.86,0.05,2011.02,804.41,174.27,1032.33,UPI
ORD105821,2025-02-24,CUST11669,P327,Fashion,Central,Social Media,New Customer,2,2309.12,0.1,4156.41,1754.93,184.19,2217.29,UPI
ORD102642,2025-02-24,CUST13588,P598,Sports,North,Social Media,New Customer,1,2989.32,0.05,2839.85,956.58,130.45,1752.82,UPI
ORD100370,2025-02-24,CUST12304,P174,Electronics,West,Paid Search,Returning Customer,1,25990.02,0.05,24690.52,5717.8,168.09,18804.63,COD
ORD104445,2025-02-24,CUST13139,P812,Books,West,Organic Search,Returning Customer,1,419.92,0.25,314.94,125.98,168.26,20.7,COD
ORD101299,2025-02-24,CUST12378,P368,Beauty,Central,Email,Loyal Customer,1,914.52,0.05,868.79,384.1,241.73,242.96,Credit Card
ORD107613,2025-02-24,CUST15001,P110,Fashion,South,Social Media,Returning Customer,2,2299.55,0.05,4369.14,1747.66,56.1,2565.38,Credit Card
ORD104400,2025-02-24,CUST10127,P280,Electronics,Central,Email,New Customer,1,29720.98,0.2,23776.79,6538.62,111.17,17127.0,UPI
ORD101206,2025-02-24,CUST15486,P635,Beauty,South,Paid Search,New Customer,1,1545.21,0.1,1390.69,648.99,67.68,674.02,Credit Card
ORD109527,2025-02-24,CUST14058,P439,Electronics,West,Referral,New Customer,1,19540.76,0.05,18563.72,4298.97,53.12,14211.64,Credit Card
ORD106803,2025-02-24,CUST17116,P844,Fashion,North,Paid Search,New Customer,1,3032.17,0.2,2425.74,1152.22,188.41,1085.11,Credit Card
ORD107116,2025-02-24,CUST11298,P174,Sports,West,Social Media,New Customer,2,2133.42,0.25,3200.12,1365.39,235.4,1599.34,Credit Card
ORD107355,2025-02-24,CUST17601,P353,Sports,East,Email,New Customer,1,3310.36,0.05,3144.84,1059.32,168.58,1916.95,UPI
ORD105955,2025-02-25,CUST18352,P809,Beauty,North,Email,Returning Customer,2,914.63,0.05,1737.8,768.29,93.8,875.7,UPI
ORD104388,2025-02-25,CUST15267,P822,Electronics,South,Organic Search,New Customer,1,18250.08,0.05,17337.57,4015.02,48.63,13273.93,Debit Card
ORD103759,2025-02-25,CUST19528,P929,Sports,East,Social Media,Loyal Customer,3,3792.28,0.15,9670.32,3640.59,187.4,5842.33,Credit Card
ORD107724,2025-02-25,CUST17961,P523,Books,West,Direct,New Customer,1,755.58,0.05,717.8,226.67,178.91,312.22,COD
ORD108346,2025-02-25,CUST11989,P654,Sports,West,Social Media,New Customer,1,2192.17,0.1,1972.95,701.49,76.38,1195.08,Net Banking
ORD100133,2025-02-25,CUST12210,P301,Home & Kitchen,West,Social Media,Loyal Customer,1,4165.2,0.05,3956.94,1166.26,197.29,2593.39,Debit Card
ORD107733,2025-02-25,CUST10038,P554,Sports,Central,Organic Search,Returning Customer,1,2178.23,0.15,1851.5,697.03,163.3,991.17,UPI
ORD104996,2025-02-25,CUST13146,P710,Electronics,North,Direct,New Customer,2,30598.26,0.1,55076.87,13463.23,242.59,41371.04,COD
ORD108598,2025-02-25,CUST11260,P711,Fashion,Central,Paid Search,New Customer,1,3121.21,0.15,2653.03,1186.06,80.39,1386.58,Credit Card
ORD101575,2025-02-25,CUST13312,P135,Electronics,West,Social Media,Returning Customer,3,20073.19,0.1,54197.61,13248.31,130.63,40818.68,Debit Card
ORD105373,2025-02-25,CUST19908,P891,Sports,South,Organic Search,New Customer,1,2612.38,0.1,2351.14,835.96,181.86,1333.31,UPI
ORD109276,2025-02-25,CUST18050,P156,Home & Kitchen,East,Organic Search,New Customer,1,4229.91,0.1,3806.92,1184.37,113.31,2509.23,Debit Card
ORD102263,2025-02-25,CUST18401,P703,Fashion,Central,Direct,Loyal Customer,2,1916.47,0.05,3641.3,1456.52,135.5,2049.28,Credit Card
ORD103351,2025-02-26,CUST17731,P265,Fashion,South,Direct,New Customer,1,3635.47,0.0,3635.47,1381.48,245.35,2008.65,COD
ORD106936,2025-02-26,CUST16840,P139,Home & Kitchen,Central,Paid Search,New Customer,1,7912.58,0.05,7516.95,2215.52,177.71,5123.71,COD
ORD102575,2025-02-26,CUST16742,P673,Beauty,Central,Organic Search,New Customer,2,1172.5,0.2,1876.0,984.9,68.83,822.26,Debit Card
ORD106473,2025-02-26,CUST14101,P321,Books,Central,Social Media,New Customer,1,782.69,0.0,782.69,234.81,214.93,332.95,Debit Card
ORD105664,2025-02-26,CUST19266,P632,Beauty,North,Organic Search,New Customer,1,1679.13,0.1,1511.22,705.24,207.32,598.67,UPI
ORD105948,2025-02-26,CUST14655,P368,Beauty,East,Social Media,Loyal Customer,2,1266.6,0.2,2026.56,1063.94,222.64,739.98,Debit Card
ORD102508,2025-02-26,CUST18312,P188,Sports,Central,Paid Search,Returning Customer,1,2256.98,0.0,2256.98,722.23,152.37,1382.38,UPI
ORD104251,2025-02-26,CUST13300,P447,Electronics,North,Social Media,Loyal Customer,1,12958.46,0.1,11662.62,2850.86,93.21,8718.55,Debit Card
ORD105938,2025-02-26,CUST18155,P563,Home & Kitchen,North,Organic Search,Returning Customer,1,4933.78,0.15,4193.71,1381.46,43.81,2768.44,UPI
ORD106998,2025-02-26,CUST13172,P270,Home & Kitchen,North,Direct,Loyal Customer,2,3331.86,0.1,5997.35,1865.84,200.89,3930.62,UPI
ORD101075,2025-02-26,CUST11903,P327,Fashion,West,Social Media,Loyal Customer,1,1881.47,0.15,1599.25,714.96,180.13,704.16,Debit Card
ORD109657,2025-02-26,CUST13468,P507,Home & Kitchen,South,Direct,Loyal Customer,1,6695.2,0.15,5690.92,1874.66,199.15,3617.11,Net Banking
ORD105752,2025-02-26,CUST15133,P591,Electronics,North,Organic Search,Returning Customer,2,7545.16,0.15,12826.77,3319.87,99.28,9407.62,UPI
ORD108255,2025-02-26,CUST10101,P929,Sports,West,Email,Loyal Customer,1,2869.24,0.1,2582.32,918.16,43.61,1620.55,UPI
ORD108386,2025-02-26,CUST12684,P387,Books,East,Social Media,New Customer,3,733.1,0.25,1649.47,659.79,65.52,924.16,COD
ORD106555,2025-02-26,CUST11401,P547,Beauty,North,Paid Search,Loyal Customer,1,1377.07,0.2,1101.66,578.37,118.05,405.24,COD
ORD109025,2025-02-26,CUST15359,P291,Fashion,Central,Paid Search,New Customer,2,2477.85,0.1,4460.13,1883.17,99.72,2477.24,Debit Card
ORD102741,2025-02-26,CUST15826,P492,Home & Kitchen,South,Social Media,Returning Customer,1,4922.09,0.15,4183.78,1378.18,107.49,2698.1,Net Banking
ORD106778,2025-02-26,CUST10359,P270,Books,Central,Paid Search,Returning Customer,3,592.62,0.0,1777.85,533.36,71.26,1173.23,UPI
ORD105811,2025-02-26,CUST10249,P349,Books,East,Social Media,Loyal Customer,2,685.74,0.0,1371.47,411.44,243.51,716.52,Credit Card
ORD109384,2025-02-26,CUST16181,P923,Fashion,East,Paid Search,New Customer,4,1641.25,0.15,5580.25,2494.7,62.66,3022.89,Debit Card
ORD106368,2025-02-27,CUST16681,P559,Fashion,North,Social Media,Returning Customer,2,2184.61,0.2,3495.38,1660.31,149.06,1686.02,UPI
ORD100902,2025-02-27,CUST16076,P230,Home & Kitchen,East,Organic Search,Returning Customer,1,5775.64,0.2,4620.51,1617.18,68.62,2934.71,UPI
ORD109754,2025-02-27,CUST16938,P600,Home & Kitchen,South,Social Media,Loyal Customer,1,2569.75,0.25,1927.31,719.53,90.22,1117.57,UPI
ORD105406,2025-02-27,CUST18463,P860,Books,South,Social Media,Returning Customer,1,545.86,0.15,463.99,163.76,169.2,131.02,COD
ORD109396,2025-02-27,CUST11709,P252,Electronics,North,Social Media,New Customer,2,26108.63,0.0,52217.26,11487.8,114.1,40615.37,Debit Card
ORD101460,2025-02-27,CUST18484,P382,Fashion,West,Direct,New Customer,2,1877.14,0.1,3378.85,1426.63,127.08,1825.15,COD
ORD105583,2025-02-27,CUST18543,P593,Beauty,Central,Direct,Returning Customer,1,1517.46,0.1,1365.72,637.33,167.23,561.16,Debit Card
ORD107236,2025-02-27,CUST11807,P644,Beauty,East,Social Media,New Customer,2,990.61,0.0,1981.21,832.11,173.5,975.6,Debit Card
ORD109675,2025-02-27,CUST10185,P501,Fashion,South,Paid Search,New Customer,1,1259.89,0.2,1007.91,478.76,42.02,487.13,UPI
ORD108051,2025-02-27,CUST17676,P240,Electronics,West,Paid Search,Returning Customer,1,34892.2,0.05,33147.59,7676.28,108.26,25363.05,Debit Card
ORD107250,2025-02-27,CUST17092,P389,Sports,West,Email,Loyal Customer,1,2183.2,0.05,2074.04,698.62,179.16,1196.26,UPI
ORD104091,2025-02-27,CUST11864,P747,Home & Kitchen,Central,Direct,New Customer,1,5047.26,0.15,4290.17,1413.23,129.64,2747.3,Debit Card
ORD104366,2025-02-27,CUST10497,P698,Electronics,South,Email,Loyal Customer,4,14689.38,0.2,47006.01,12926.65,197.36,33882.0,COD
ORD109922,2025-02-27,CUST10889,P348,Beauty,East,Organic Search,New Customer,2,1623.19,0.1,2921.74,1363.48,88.25,1470.01,UPI
ORD101944,2025-02-27,CUST16063,P732,Sports,South,Organic Search,Returning Customer,1,2452.55,0.0,2452.55,784.82,97.31,1570.43,UPI
ORD109625,2025-02-27,CUST15766,P862,Home & Kitchen,West,Paid Search,New Customer,2,3178.17,0.05,6038.52,1779.78,60.97,4197.78,Net Banking
ORD104476,2025-02-27,CUST15934,P232,Fashion,West,Paid Search,Returning Customer,3,2240.96,0.1,6050.59,2554.69,208.14,3287.75,Credit Card
ORD104069,2025-02-27,CUST12637,P224,Sports,West,Email,Returning Customer,1,2679.46,0.0,2679.46,857.43,243.04,1578.99,UPI
ORD101676,2025-02-27,CUST12299,P827,Electronics,North,Direct,Returning Customer,1,23119.6,0.05,21963.62,5086.31,112.38,16764.93,COD
ORD103088,2025-02-28,CUST14711,P569,Fashion,North,Email,New Customer,1,2682.41,0.05,2548.29,1019.31,236.86,1292.11,UPI
ORD105739,2025-02-28,CUST16253,P146,Fashion,North,Referral,New Customer,2,1621.71,0.0,3243.42,1232.5,127.43,1883.49,Debit Card
ORD109436,2025-02-28,CUST18218,P175,Beauty,North,Social Media,Loyal Customer,1,1516.36,0.2,1213.09,636.87,137.78,438.44,UPI
ORD103628,2025-02-28,CUST12625,P478,Sports,North,Social Media,New Customer,1,3821.92,0.1,3439.73,1223.01,47.71,2169.0,UPI
ORD109645,2025-02-28,CUST18803,P528,Beauty,South,Email,New Customer,2,1717.58,0.15,2919.88,1442.76,93.14,1383.98,UPI
ORD107455,2025-02-28,CUST13381,P517,Books,Central,Referral,Returning Customer,1,552.45,0.1,497.21,165.74,65.65,265.83,COD
ORD109557,2025-02-28,CUST11250,P656,Fashion,South,Organic Search,Returning Customer,1,1709.44,0.15,1453.02,649.59,183.62,619.82,UPI
ORD102309,2025-02-28,CUST11775,P619,Home & Kitchen,West,Social Media,Returning Customer,1,7056.08,0.1,6350.47,1975.7,121.67,4253.1,Debit Card
ORD101405,2025-02-28,CUST10495,P589,Fashion,North,Direct,Returning Customer,1,1873.96,0.0,1873.96,712.1,152.05,1009.8,Credit Card
ORD109629,2025-02-28,CUST11591,P443,Fashion,Central,Paid Search,New Customer,1,2621.28,0.0,2621.28,996.09,229.71,1395.49,Credit Card
ORD100458,2025-02-28,CUST18188,P670,Electronics,North,Direct,New Customer,1,28107.88,0.0,28107.88,6183.73,116.91,21807.24,UPI
ORD100812,2025-02-28,CUST12122,P633,Electronics,East,Direct,New Customer,1,20004.81,0.1,18004.33,4401.06,131.88,13471.39,UPI
ORD108845,2025-02-28,CUST17250,P566,Beauty,North,Organic Search,Returning Customer,3,1765.0,0.15,4500.76,2223.91,48.69,2228.16,UPI
ORD103920,2025-02-28,CUST17896,P300,Books,East,Social Media,New Customer,1,370.11,0.25,277.58,111.03,100.89,65.66,Credit Card
ORD108705,2025-02-28,CUST12871,P512,Fashion,West,Social Media,New Customer,4,1153.3,0.25,3459.9,1753.02,175.34,1531.54,COD
ORD100854,2025-02-28,CUST14713,P328,Home & Kitchen,East,Social Media,Loyal Customer,1,5284.34,0.05,5020.12,1479.61,146.28,3394.23,Credit Card
ORD100713,2025-02-28,CUST15965,P172,Fashion,South,Direct,Returning Customer,2,1775.42,0.2,2840.68,1349.32,154.73,1336.63,Net Banking
ORD100523,2025-02-28,CUST13347,P116,Sports,East,Organic Search,Loyal Customer,1,2520.21,0.0,2520.21,806.47,131.21,1582.53,UPI
ORD101177,2025-03-01,CUST16575,P670,Electronics,East,Email,New Customer,2,22862.07,0.0,45724.14,10059.31,244.18,35420.65,UPI
ORD104848,2025-03-01,CUST16051,P991,Sports,North,Social Media,New Customer,1,2688.05,0.05,2553.65,860.18,43.4,1650.08,UPI
ORD109783,2025-03-01,CUST11614,P863,Books,South,Paid Search,New Customer,2,497.73,0.2,796.38,298.64,70.12,427.62,Credit Card
ORD103847,2025-03-01,CUST13195,P455,Fashion,East,Organic Search,Returning Customer,1,1879.61,0.0,1879.61,714.25,182.31,983.05,Credit Card
ORD105162,2025-03-01,CUST15116,P499,Home & Kitchen,South,Referral,Returning Customer,1,6049.52,0.0,6049.52,1693.87,80.02,4275.64,UPI
ORD107765,2025-03-01,CUST17279,P771,Beauty,South,Email,New Customer,2,1347.51,0.15,2290.76,1131.91,126.78,1032.08,UPI
ORD103711,2025-03-01,CUST13939,P551,Beauty,North,Direct,Returning Customer,2,778.79,0.05,1479.7,654.18,246.78,578.74,COD
ORD108143,2025-03-01,CUST18167,P198,Home & Kitchen,West,Social Media,Returning Customer,1,7218.87,0.2,5775.1,2021.28,239.01,3514.8,Credit Card
ORD107961,2025-03-01,CUST18290,P937,Home & Kitchen,West,Email,New Customer,1,5299.71,0.15,4504.76,1483.92,49.27,2971.57,Debit Card
ORD106754,2025-03-01,CUST12203,P483,Electronics,West,Social Media,New Customer,2,16199.84,0.05,30779.7,7127.93,210.54,23441.23,Credit Card
ORD106787,2025-03-01,CUST12515,P960,Sports,South,Organic Search,New Customer,1,2806.41,0.2,2245.13,898.05,207.79,1139.29,Credit Card
ORD107910,2025-03-01,CUST10289,P921,Books,East,Referral,New Customer,1,896.76,0.1,807.09,269.03,213.03,325.03,Debit Card
ORD103072,2025-03-01,CUST17619,P693,Home & Kitchen,North,Paid Search,New Customer,2,5523.67,0.2,8837.87,3093.26,182.49,5562.12,UPI
ORD100529,2025-03-01,CUST10782,P696,Sports,North,Referral,New Customer,1,2204.85,0.0,2204.85,705.55,106.29,1393.0,COD
ORD104282,2025-03-01,CUST13117,P832,Home & Kitchen,South,Referral,Returning Customer,1,5684.27,0.1,5115.84,1591.59,197.87,3326.37,UPI
ORD108896,2025-03-01,CUST13516,P567,Home & Kitchen,North,Organic Search,New Customer,1,6004.58,0.0,6004.58,1681.28,91.05,4232.25,COD
ORD103227,2025-03-01,CUST15917,P862,Home & Kitchen,North,Direct,Returning Customer,1,5111.0,0.1,4599.9,1431.08,51.69,3117.13,Credit Card
ORD104857,2025-03-01,CUST17365,P597,Books,West,Email,Returning Customer,2,445.11,0.1,801.2,267.07,150.72,383.41,Net Banking
ORD104334,2025-03-02,CUST12070,P783,Fashion,South,Email,Returning Customer,1,1263.15,0.1,1136.84,480.0,235.67,421.17,UPI
ORD104657,2025-03-02,CUST14995,P930,Fashion,South,Direct,New Customer,1,2593.87,0.1,2334.49,985.67,124.87,1223.94,UPI
ORD105889,2025-03-02,CUST18269,P905,Fashion,North,Organic Search,New Customer,1,3171.36,0.1,2854.22,1205.12,218.58,1430.53,UPI
ORD104656,2025-03-02,CUST13485,P769,Sports,Central,Referral,Loyal Customer,1,2704.95,0.15,2299.21,865.58,144.59,1289.04,UPI
ORD107471,2025-03-02,CUST15239,P110,Electronics,West,Social Media,Returning Customer,2,38175.76,0.0,76351.53,16797.34,223.93,59330.27,Net Banking
ORD104441,2025-03-02,CUST10355,P218,Sports,West,Organic Search,Returning Customer,1,2275.08,0.05,2161.32,728.03,106.03,1327.27,Net Banking
ORD108286,2025-03-02,CUST14879,P405,Fashion,East,Organic Search,Loyal Customer,1,2762.49,0.25,2071.87,1049.75,51.81,970.32,Net Banking
ORD109319,2025-03-02,CUST18755,P605,Beauty,South,Direct,Loyal Customer,1,1784.04,0.15,1516.43,749.3,78.99,688.15,UPI
ORD108686,2025-03-02,CUST18631,P920,Home & Kitchen,Central,Organic Search,Returning Customer,1,6726.44,0.0,6726.44,1883.4,164.69,4678.35,UPI
ORD107865,2025-03-02,CUST12804,P470,Books,Central,Direct,Loyal Customer,1,775.94,0.15,659.55,232.78,57.78,368.99,Debit Card
ORD106415,2025-03-02,CUST18520,P224,Fashion,East,Organic Search,New Customer,2,1768.3,0.05,3359.76,1343.9,165.9,1849.95,UPI
ORD102627,2025-03-02,CUST11076,P205,Beauty,North,Organic Search,Returning Customer,1,839.06,0.1,755.16,352.41,177.28,225.47,Credit Card
ORD106260,2025-03-02,CUST14733,P968,Electronics,East,Direct,Returning Customer,3,15063.79,0.25,33893.52,9942.1,95.39,23856.03,Net Banking
ORD102297,2025-03-02,CUST15375,P602,Electronics,South,Paid Search,Loyal Customer,1,16899.64,0.05,16054.66,3717.92,123.73,12213.01,UPI
ORD108969,2025-03-02,CUST14943,P632,Electronics,East,Email,New Customer,3,24071.25,0.2,57770.99,15887.02,232.86,41651.11,Net Banking
ORD106926,2025-03-02,CUST16803,P415,Fashion,North,Paid Search,New Customer,1,2320.88,0.25,1740.66,881.93,233.82,624.91,UPI
ORD106329,2025-03-02,CUST14863,P662,Electronics,Central,Organic Search,New Customer,1,18884.94,0.05,17940.69,4154.69,220.93,13565.07,UPI
ORD102032,2025-03-03,CUST17194,P767,Fashion,West,Paid Search,Returning Customer,2,2010.25,0.2,3216.4,1527.79,230.99,1457.62,UPI
ORD108230,2025-03-03,CUST19228,P522,Home & Kitchen,South,Paid Search,New Customer,2,5701.83,0.0,11403.65,3193.02,98.28,8112.35,Credit Card
ORD100717,2025-03-03,CUST12075,P981,Books,South,Direct,New Customer,1,726.85,0.2,581.48,218.06,186.09,177.34,Credit Card
ORD102612,2025-03-03,CUST10030,P209,Home & Kitchen,Central,Direct,Returning Customer,1,4869.83,0.15,4139.36,1363.55,167.03,2608.78,Net Banking
ORD108964,2025-03-03,CUST12626,P674,Fashion,Central,Direct,Loyal Customer,1,3420.78,0.1,3078.7,1299.9,166.32,1612.49,Credit Card
ORD100733,2025-03-03,CUST12770,P790,Fashion,South,Organic Search,New Customer,1,2197.3,0.0,2197.3,834.97,190.58,1171.74,UPI
ORD100224,2025-03-03,CUST18616,P591,Home & Kitchen,South,Organic Search,Returning Customer,1,4671.3,0.0,4671.3,1307.96,105.76,3257.57,COD
ORD104946,2025-03-03,CUST13963,P982,Beauty,South,Social Media,New Customer,4,1430.84,0.0,5723.37,2403.82,45.7,3273.86,UPI
ORD105074,2025-03-03,CUST16861,P600,Books,South,Direct,Loyal Customer,2,413.58,0.25,620.37,248.15,134.55,237.68,UPI
ORD104930,2025-03-03,CUST12588,P836,Fashion,West,Email,New Customer,2,2428.58,0.1,4371.45,1845.72,233.49,2292.23,Debit Card
ORD106068,2025-03-03,CUST11820,P292,Electronics,South,Social Media,New Customer,1,14103.72,0.15,11988.16,3102.82,225.44,8659.91,UPI
ORD106216,2025-03-03,CUST12153,P638,Electronics,West,Direct,Loyal Customer,1,18311.01,0.05,17395.46,4028.42,153.42,13213.61,UPI
ORD104472,2025-03-03,CUST16733,P577,Home & Kitchen,East,Organic Search,Loyal Customer,1,5655.82,0.05,5373.03,1583.63,182.04,3607.36,Net Banking
ORD103078,2025-03-03,CUST16116,P499,Electronics,South,Social Media,New Customer,2,17680.18,0.0,35360.36,7779.28,161.88,27419.2,Debit Card
